id,damana,espanol,estado,fuente
lfb_MLY_p154_s006,"Kagʉntsha nanantka Daniel Jehováwin asheka nanantka indzuimba maiwina, memé nunkuame kʉzhia awantka Darío: “Nawinzhe zhaguasheka, awa nanazhʉnga shkua zhinzhoma ambunantka mimi guaka aunguashi kʉ nʉnka maki mʉkʉnduna dzawazhʉnga.","Sabían que Daniel oraba a Jehová tres veces al día, así que le dijeron a Darío: “Oh, rey, debería haber una ley para que todo el mundo te ore solo a ti.",aprobado,lfb oraciones
lfb_MLY_p154_s007,"Neneganguazi mimi gogumantka nuka anzhengui nekuñí awerru, kʉzhiwasi dzawʉnka dumagandzina nukʉrga”.","Si alguien desobedece esa ley, que lo echen en el hoyo de los leones”. A Darío le gustó la idea, y firmó la ley.",revisar,lfb oraciones
lfb_MLY_p154_s008,Mema gaguia ukua Daríuga anduna awantka ukuemdzi guaka awantka anzhengui dzinekʉnka.,"Cuando Daniel se enteró de la nueva ley, se fue a su casa.",aprobado,lfb oraciones
lfb_MLY_p154_s009,"Danielga mema gogumantka gʉntuna ukuashkʉ, Naia awantka nanzhe urragʉrga.","Una vez allí, se arrodilló y le oró a Jehová delante de una ventana abierta.",aprobado,lfb oraciones
lfb_MLY_p154_s010,"Mimi, bunkʉjka isui nekantka ventana gumakʉjpekumantka nukuamba Jehováwin ashe awega.",Aquellos hombres envidiosos entraron de repente en su casa y lo encontraron orando.,aprobado,lfb oraciones
lfb_MLY_p154_s011,Mema terrua ja akujtshijkandzina dzimta ukuashkʉ tshijtua awantka bunkʉjka isuintka nuka.,Entonces se fueron corriendo a decirle a Darío: “Daniel te ha desobedecido.,aprobado,lfb oraciones
lfb_MLY_p154_s012,Ukuambarru Daríuga uguín dzinaia awantka: “Daniel mʉkʉzhintujkuñí awantka.,Hace tres oraciones al día a su Dios”. A Darío le caía bien Daniel y no quería que lo mataran.,revisar,lfb oraciones
lfb_MLY_p154_s013,Indzuiambaki maiwina asheka nanzhe Kunkujshinawin”. Daríuga Daniel zumé nʉnka tuka nanantka ingui dzinguaga awakuaga ugunún nanantka.,"Pasó todo el día pensando qué hacer para salvarlo, pero ni siquiera él podía cambiar una ley que ya estaba firmada.",revisar,lfb oraciones
lfb_MLY_p154_s015,"Memandzuia uguanʉn nukuantka ijkua awega, ukuashkʉ ñi nakangua zhisamezhún nanarga nanantka mema zhinzhoma",Así que no le quedó más remedio que ordenar que echaran a Daniel al hoyo de los feroces leones.,aprobado,lfb oraciones
lfb_MLY_p155_s001,ambunantka nukua. Memé nunkuame guaka awantka kʉzhiwasi dzawega Daniel dumagandzina kuagʉrga.,"Esa noche, Darío estaba tan preocupado por Daniel que no podía dormir.",revisar,lfb oraciones
lfb_MLY_p155_s003,"Mema shia, Darío zhiguazhi nukuantka Danieltʉjka memé nunkuame kʉwaún nanantka. Bukuengui zhuazhi naiantka dumagandzina nukuarga ukuemdzi kʉjkana awantka: “¡Daniel!","Por la mañana, fue corriendo al hoyo, se asomó y gritó: “¡Daniel!",revisar,lfb oraciones
lfb_MLY_p155_s005,¿Mijkua awantka manzhe Kunkujshina?”.,¿Te salvó tu Dios?”.,aprobado,lfb oraciones
lfb_MLY_p155_s006,"Daríuga tujkua awantka Daniel dumagandzina nukuargamdzi, imé guaka: “Jehovánzhe ángelga dumaganzhe kʉjkandzina dzia awantka, ukuashkʉ inzhinangua nʉrrauñí awantka”.","Darío escuchó una voz. Era Daniel, que le respondió: “El ángel de Jehová cerró la boca de los leones, y no me hicieron nada”.",revisar,lfb oraciones
lfb_MLY_p155_s007,"Darío bʉgui zen zhiguazhi nukuantka, ukuemdzi guaka awantka mekumdzi antshijtunsha awega.",Darío estaba muy contento y mandó que lo sacaran de allí.,aprobado,lfb oraciones
lfb_MLY_p155_s008,Daniel mekumdzi atuna awantka ñi unguazingua kinzhanuntka.,Daniel salió sin ningún rasguño.,aprobado,lfb oraciones
lfb_MLY_p155_s009,"Ukuemdzi, zhaguashekaga guaka: “¡Kʉwasi ushau terrua Daniel zhinguaka awantkandzina!”. Kʉzhiwasi dzukuashkʉ, dumagandzinaga ampʉjkangui ga awantka.","Después, el rey ordenó: “¡Echen al hoyo a los hombres que acusaron a Daniel!”.",revisar,lfb oraciones
lfb_MLY_p155_s011,Daríuga guaka awantka ima nanzhe gunamandzina nukuamba: “Kʉ nʉnkandzinaga kʉnduna awazhʉnga Danielnzhe Kunkujshina.,"Cuando los echaron, los leones se los comieron enseguida.",aprobado,lfb oraciones
lfb_MLY_p155_s012,Naka ijkua awantka dumagandzinambamdzi”. ¿Ma?,Darío dio esta orden a su pueblo: “Todos deben respetar al Dios de Daniel.,revisar,lfb oraciones
lfb_MLY_p155_s014,¿Mangua dzuia zhʉntshijki Jehováwin masheka Danielie?,Él lo salvó de los leones”. ¿Y tú?,revisar,lfb oraciones
lfb_MLY_p155_s015,Zhishizha: ¿Ñi neka nanantka Daniel maiwina indzuiamba? ¿Ñi nekantka Jehová Daniel ijkua awega?,"¿También oras a Jehová todos los días, como Daniel?",revisar,lfb oraciones
lfb_MLY_p156_s001,Esterga ijkua awantka nanzhe gunamandzina,Ester salva a su pueblo,aprobado,lfb oraciones
lfb_MLY_p156_s002,"Ester nanantka shkua gaia judía na kuaga nanantka ingui ciudad Susa zhiganuka Persianzhe nʉnka. Mishangui, zhaguasheka Nabucodonosorga unkune awantka nanzhe kawandzina Jerusalénmbamdzi.",Ester era una joven judía que vivía en una ciudad de Persia llamada Susa.,revisar,lfb oraciones
lfb_MLY_p156_s004,"Na Mardoqueuga jintsha awantka, Mardoqueo ibaneka nanantka zhaguasheka Asuero Persia zhananzhe. Zhaguasheka Asueruga ʉndua mena ʉnkʉngugʉnegi amsi nukuantka mema menangua zhaguasheka nanuai.","Muchos años antes, el rey Nabucodonosor se había llevado a su familia de Jerusalén.",revisar,lfb oraciones
lfb_MLY_p156_s006,"Memé nunkuame nanzhe ibanekandzinaga kune awantka mena agʉñi zukuegandzina mimi zhana, Esterngua mimingui nukuantka. Kʉngui mema menandzina tua ukuashkʉ, zhaguashekaga anguga awantka Ester nanzhe mena zhaguasheka nanega.","A ella la crio su primo Mardoqueo, que era un sirviente del rey Asuero de Persia.",revisar,lfb oraciones
lfb_MLY_p156_s008,Mardoqueuga uguia awantka Esterga nenegangua uguiún nanega na judía nʉnka.,El rey Asuero quería una nueva reina.,aprobado,lfb oraciones
lfb_MLY_p156_s009,"Shkua terrua agʉñi anzhʉnga zhigunga zhiganuka Hamán, na nanantka shamunku kʉ guashekandzinanzhe. Naka andunantka kʉ nʉnkandzina na nukamba bunkʉjka isui dzinekega.","Así que sus sirvientes le llevaron a las mujeres más lindas del país, y Ester era una de ellas.",revisar,lfb oraciones
lfb_MLY_p156_s011,Ukuashkʉ Mardoqueo bunkʉjka isui nekuñí awantka. Hamán bʉgui kumatuna awantka ingui guagʉnegi amtantka.,"De entre todas las mujeres, el rey eligió a Ester para ser la reina.",revisar,lfb oraciones
lfb_MLY_p156_s013,"Hamánga Mardoqueo judío nʉnka gʉntuna ukuashkʉ, naka uguana awantka ñi nekargua nanu kʉngui judíundzina mimi zhana guaga awega.",Mardoqueo le dijo a Ester que no le dijera a nadie que era judía.,aprobado,lfb oraciones
lfb_MLY_p156_s014,Uguia zhaguashekaga: “Judíundzina azhi naiawazhʉnga. Memé nʉname kʉngui guaga awakuaga”.,Un hombre muy orgulloso llamado Hamán era el jefe de todos los príncipes.,revisar,lfb oraciones
lfb_MLY_p156_s016,Asueruga gʉgaso: “Awa ushi maka inzhina agʉñi zumé mʉguʉnerru”. Uguia awantka ima zhinzhoma go awega.,Él quería que todos se inclinaran ante él.,revisar,lfb oraciones
lfb_MLY_p156_s018,Mema zhinzhomaga guaka adarnzhe saga dzuia 13 kinkuma awanshkʉ kʉ shkandzinaga guaga dzawazhʉnga judíundzina.,Pero Mardoqueo no se inclinaba.,revisar,lfb oraciones
lfb_MLY_p156_s019,Ukuashkʉ Jehovága tuʉn nukuantka kʉ mema zhanekʉnukua.,Hamán se enfadó tanto que hasta quería matarlo.,revisar,lfb oraciones
lfb_MLY_p156_s020,Esterga gʉntshujkún nanantka ima zhinzhoma ambunantka nukua. Memé nunkuame Mardoqueuga shkua zhinzhoma mema ambunantkanzhe memaiekuiangui awʉrrʉ ukuemdzi uguia: “Ashe mawazhʉnga zhaguashekawin”.,"Cuando Hamán se enteró de que Mardoqueo era judío, se le ocurrió un plan para matar a todos los judíos del país.",revisar,lfb oraciones
lfb_MLY_p156_s022,Esterga gʉgaso: “Bimaganguazi zhaguasheka tuʉn naia awerru naka gunashʉn nukún nanuanshkʉ wida awazhʉnga.,Le dijo al rey: “Los judíos son peligrosos. Hay que matarlos a todos”.,revisar,lfb oraciones
lfb_MLY_p156_s023,30 dzuia zhaneka awashkangua zhaguasheka nungunashungui nʉnka. Awashkʉ naia awʉnga.,Asuero respondió: “Haz lo que creas que es mejor”.Y le dio permiso para hacer una ley.,revisar,lfb oraciones
lfb_MLY_p156_s025,"Naka nanzhe cetro ra nukugʉrna washi ishte awerru, kuazhangui nukuʉnga nʉname. Awashkʉ ishteshuñí awerru wida awʉnga”.",Esta ley decía que el día 13 del mes de adar la gente tenía que matar a los judíos.,revisar,lfb oraciones
lfb_MLY_p156_s027,"Ester naia awantka zhaguashekanzhe palacio nukua ujkunamba. Zhaguashekaga tua ukuashkʉ,",Pero Jehová se estaba dando cuenta de todo.,revisar,lfb oraciones
lfb_MLY_p157_s001,"nanzhe cetro na nukuarna washi ishte awantka. Ester kʉjsuiguma ukuashkʉ, zhaguashekaga ashizha: “¿Ñi minduzhi, Ester?”.",vengas con Hamán a un banquete que voy a celebrar”.,revisar,lfb oraciones
lfb_MLY_p157_s003,Naka gʉgaso: “Hamánwin nakakuaga muguana bʉgui zhama gankurra nʉname”.,"En el banquete, Ester los invitó a otro banquete.",aprobado,lfb oraciones
lfb_MLY_p157_s004,"Dzinzhan nukuashkʉ, Esterga gunasha awantka ingui dzinzhaiega. Mowina zhʉneku zhaiega gunasha ukuashkʉ, zhaguashekaga ingui ashizha awantka Esterga: “¿Ñi minduzhi?”.","Durante el segundo banquete, el rey le preguntó de nuevo a Ester: “¿Qué deseas?”.",revisar,lfb oraciones
lfb_MLY_p157_s006,Naka gʉgaso: “Awa nʉnka ingui shka nainguagʉnegi amsi ra ingui ranzhe gunamandzinawin.,Ella dijo: “Hay alguien que quiere matarnos a mí y a mi pueblo.,aprobado,lfb oraciones
lfb_MLY_p157_s007,"Tshui nuguana, naijkua ushi”.","Por favor, sálvanos”.",aprobado,lfb oraciones
lfb_MLY_p157_s008,Zhaguashekaga ashizha: “¿Nene mʉnguagʉnegi amsi?”.,El rey preguntó: “¿Quién quiere matarte?”.,aprobado,lfb oraciones
lfb_MLY_p157_s009,"Naka gʉgaso: “Ima terrua bʉgui wandua nʉnka, zhiganuka Hamán”.","Ella contestó: “Este hombre tan malo, Hamán”.",aprobado,lfb oraciones
lfb_MLY_p157_s010,Asuero bʉgui kumatuna awantka ukuemdzi guagʉn guaka awantka Hamán.,Asuero se enojó tanto que enseguida ordenó que mataran a Hamán.,aprobado,lfb oraciones
lfb_MLY_p157_s011,"Hamánga go awantkua, ñi zhaguashekagangua alazhawi nanantka.","Pero nadie podía eliminar la ley que había hecho Hamán, ni siquiera el rey.",revisar,lfb oraciones
lfb_MLY_p157_s012,Memé nunkuame zhaguashekaga masha awantka Mardoqueo shamunku nanega guashekandzinanzhe ingui uguia awantka ʉndua zhinzhoma ango awega.,Así que el rey hizo que Mardoqueo fuera jefe de los príncipes y le dio permiso para hacer una nueva ley.,aprobado,lfb oraciones
lfb_MLY_p157_s013,Mema zhinzhomaga guaka nanantka judíundzina nʉnkua dzinekazhʉnga kʉjka kʉrsakuwanshkʉ.,Esa ley decía que los judíos podían defenderse cuando los atacaran.,aprobado,lfb oraciones
lfb_MLY_p157_s014,"Dzuia 13 saga adarnzhe, gunama judíundzinaga unguminsha awantka ijkʉna ja ijkakakujtshijkandzina.","El día 13 del mes de adar, el pueblo judío venció a sus enemigos.",aprobado,lfb oraciones
lfb_MLY_p157_s015,Mekumdzi judíundzinaga rigʉntunshumpana dzawantka kʉgi zhʉntshʉjki mema kʉjsʉngo dzawantkua.,"Desde aquel día, los judíos empezaron a celebrar esa victoria todos los años.",aprobado,lfb oraciones
lfb_MLY_p157_s016,Zhishizha: ¿Inzhina Hamánga aunegi amsi nukuantka judíundzina?,Preguntas: ¿Cuál era el plan de Hamán contra los judíos?,aprobado,lfb oraciones
lfb_MLY_p157_s017,¿Inzhina Esterga tushisha awantka Jehovámba we zhigunga nʉnka?,¿Cómo demostró Ester que confiaba en Jehová?,aprobado,lfb oraciones
lfb_MLY_p158_s001,Esdras shizhakʉndzʉn Kunkujshinanzhe bungengʉma,Esdras enseña la Ley de Dios al pueblo,aprobado,lfb oraciones
lfb_MLY_p158_s002,"Bʉgui israelitandzina zhintshijtuna awantka ingui Jerusalén 70 kʉgi anzhagi ukuemdzi, nʉnkandzinarru Imperio persaka tshijkuagangui nunkuengua.","Habían pasado unos 70 años desde que la mayoría de los israelitas habían vuelto a Jerusalén, aunque algunos todavía vivían en diferentes lugares del Imperio persa.",aprobado,lfb oraciones
lfb_MLY_p158_s003,"Esdrangua israelitandzinawin nukuantka, na nanantka sacerdote, Jehovánzhe bungengʉma shizhakʉndziga.","Uno de esos israelitas era Esdras, un sacerdote que enseñaba la Ley de Jehová.",aprobado,lfb oraciones
lfb_MLY_p158_s004,"Esdrasga gʉntuna awantka shka Jerusalén zhanandzinaga kʉzhintujkuʉn nukún dzinanantka Jehovánzhe bungengʉmaga guaka, memé nunkuame mimi naiʉnegi amsi nukuantka anguneka awega.","Esdras se enteró de que la gente de Jerusalén no estaba obedeciendo la Ley, por eso quería ir allí para ayudarlos.",aprobado,lfb oraciones
lfb_MLY_p158_s005,"Artajerjes na nanantka zhaguasheka Persia zhana, naka kaia: “Kunkujshinaga mikawa awantka zhigʉntshujkuaga nanega shizhakʉndza awega nanzhe bungengʉmaga guaka.","Artajerjes, el rey de Persia, le dijo: “Dios te ha dado sabiduría para que enseñes su Ley.",revisar,lfb oraciones
lfb_MLY_p158_s006,Memé nʉname naia ushi ingui unkune mawʉnka nene mawin naiʉnegi amtuwerru”.,Así que ve y llévate a cualquiera que quiera ir contigo”.,aprobado,lfb oraciones
lfb_MLY_p158_s007,Esdrasga wintsha awantka kʉngui Jerusalén naiʉnegi ijkakamsi dzinukuandzina.,Esdras se reunió con todos los que querían volver a Jerusalén.,aprobado,lfb oraciones
lfb_MLY_p158_s008,Dzinaiumpana ukuashkʉ antshijshizha awantka Jehovága dumakakʉjtua awega ingunamba.,Le pidieron a Jehová que los cuidara en el camino y empezaron el largo viaje.,aprobado,lfb oraciones
lfb_MLY_p158_s009,"Makegua saga anzhagi ukuashkʉ, Jerusalén dzakinkuma awantka.","Cuatro meses después, llegaron a Jerusalén.",aprobado,lfb oraciones
lfb_MLY_p158_s010,Guasheka meku zhanandzinaga kʉzhia awantka Esdras: “Israelitandzinaga Jehová kʉzhintujkuñí dzawantka ingui mena kunkujshina kuisa ugungandzina dzʉnkʉnguga awantka”.,Los príncipes de la ciudad le dijeron a Esdras: “Los israelitas han desobedecido a Jehová y se han casado con mujeres que adoran dioses falsos”.,aprobado,lfb oraciones
lfb_MLY_p158_s011,¿Ñi nekantka Esdras?,¿Qué hizo Esdras?,aprobado,lfb oraciones
lfb_MLY_p158_s012,"Gunamandzina nukuamba bunkʉjka isui ukuemdzi imé ashizhantka Kunkujshinaga: “Jehová, ma bʉgui ñingui zukuega neka aumʉnuka nawitʉjka, awashkʉ nawi usaka aunukurra mawin”.","Se arrodilló delante de todo el pueblo y oró: “Jehová, tú has hecho muchas cosas buenas por nosotros, pero nosotros hemos pecado contra ti”.",aprobado,lfb oraciones
lfb_MLY_p158_s013,"Gunamandzina zhigumta dzinekantka, ukuashkʉ dzinekʉngui nukuantka ñingui azhi nʉnka.","El pueblo se arrepintió, pero siguió haciendo cosas que no estaban bien.",aprobado,lfb oraciones
lfb_MLY_p158_s014,Esdrasga mema gʉntuna awega anguga awantka tʉnandzina ingui gunama ashanukandzinangua.,Así que Esdras eligió a ancianos y jueces para que investigaran esos asuntos.,aprobado,lfb oraciones
lfb_MLY_p158_s015,"Maigua sagamba, antshijtunsha awantka kʉngui Jehová kʉndunawi ijkakamtʉjkandzina.","En tres meses, echaron a todos los que no quisieron adorar a Jehová.",aprobado,lfb oraciones
lfb_MLY_p158_s016,"12 kʉgi anzhagi ukuashkʉ, muralla Jerusalénzhe ingui kʉ goguma awantka.","Pasaron 12 años. Mientras tanto, las murallas de Jerusalén se terminaron de construir de nuevo.",revisar,lfb oraciones
lfb_MLY_p158_s017,Esdrasga wintsha awantka gunamandzina kasheshisha awega Kunkujshinanzhe bungengʉmaga guaka.,"Esdras reunió al pueblo en la plaza pública para leerles la Ley de Dios. Cuando abrió el libro de la Ley, el pueblo se puso de pie.",revisar,lfb oraciones
lfb_MLY_p158_s018,Zhinzhoma Kunkujshinanzhe bungengʉma kʉnuka zhipesha ukuashkʉ gunamandzina kʉngui zhʉnʉngui dzawantka.,"Esdras alabó a Jehová, y los israelitas levantaron las manos para indicar que estaban de acuerdo.",aprobado,lfb oraciones
lfb_MLY_p158_s019,"Esdrasga Jehová anzhakujtsha ukuashkʉ, israelitandzinaga gula dzarruzha awantka dzinguaka awega nawin zhigʉnishi dzinuka.","Después, Esdras leyó y explicó la Ley. El pueblo escuchó con atención.",revisar,lfb oraciones
lfb_MLY_p158_s020,Esdrasga asheshisha ukuemdzi ingui uguia awantka Kunkujshinanzhe bungengʉmaga guaka.,Reconocieron que se habían alejado de Jehová otra vez y se pusieron a llorar.,aprobado,lfb oraciones
lfb_MLY_p158_s021,Gunamandzinaga dzintujkua awantka.,"Al día siguiente, Esdras siguió leyéndoles la Ley.",revisar,lfb oraciones
lfb_MLY_p158_s022,"Kagʉntuna awantka ingui kʉwekuma dzinekantka Jehovámbamdzi memé nunkuame dzimaunpana awantka. Iashʉnka dzuiamba, Esdrasga",Los israelitas se dieron cuenta de que pronto debían celebrar la Fiesta de las Cabañas.Yenseguida empezaron a hacer los preparativos para la fiesta.,revisar,lfb oraciones
lfb_MLY_p159_s001,asheshishʉngui nukuantka Kunkujshinanzhe bungengʉmaga guaka. Israelitandzinaga kagʉntuna awantka dzineka awazhʉnga Fiesta Caba ñanzhe.,Los israelitas estuvieron muy contentos los siete días que duró la fiesta.,revisar,lfb oraciones
lfb_MLY_p159_s003,Ukuemdzi shezhindzingaumpana awantka mema dzineka awega.,Le dieron gracias a Jehová por la buena cosecha.,aprobado,lfb oraciones
lfb_MLY_p159_s004,"Israelitandzina mema dzineshi dzinukuantka kuguandzuia ukuashkʉ zen zhigaguazhi dzinukuantka. Zen kʉzhiguana dzawantka Jehová, zhama dzinzhatunsha ukuatʉjka.",No habían tenido una Fiesta de las Cabañas como esa desde que Josué estaba vivo.,revisar,lfb oraciones
lfb_MLY_p159_s006,"Josué wida ukuemdzi buiengua dzinekuntka nukuantka Fiesta Caba ñanzhe imaie. Mema skuma ukuashkʉ, dzʉnkʉwinkuma ukuemdzi imé Kunkujshinaga gaguiantka: “Jehová, ma naijkua awamka azhi naiukandzinambamdzi.","Cuando la fiesta terminó, se reunieron y oraron: “Jehová, tú nos liberaste de la esclavitud.",revisar,lfb oraciones
lfb_MLY_p159_s008,Naikawa awamka zhama dziwa nekuntkʉrga ingui ima kangʉma zukuegangua.,Nos diste alimento en el desierto y esta bonita tierra.,aprobado,lfb oraciones
lfb_MLY_p159_s009,"Ukuashkʉ nawi iginwina mʉkʉzhintujkuñí awantkurra. Bʉgui profetandzina naikangasha mukuengua naiguia awega, zhintujkuñí awantkurra.","Pero nosotros te hemos desobedecido muchas veces.Yaunque nos mandaste muchos profetas para advertirnos, no hicimos caso.",revisar,lfb oraciones
lfb_MLY_p159_s011,"Memé nunkuengua, ma mʉlame kumamitunuñí awantka nawiwin.","Aun así, tú fuiste paciente.",aprobado,lfb oraciones
lfb_MLY_p159_s012,Buiengua zhigʉnsisuñí awamka Abrahánga uguia mukua.,Nunca olvidaste la promesa que le hiciste a Abrahán.,aprobado,lfb oraciones
lfb_MLY_p159_s013,"Iwa, muguiunkurra mʉkʉzhintujkuʉn nukunkurra”.","Ahora, prometemos que vamos a obedecerte”.",aprobado,lfb oraciones
lfb_MLY_p159_s014,"Gunamandzinaga dzingo awantka mema zhigʉnishi dzinekua, guashekandzinaga, levitandzinaga ingui sacerdotendzinagangua sellando dzawa awantka.","El pueblo escribió la promesa, y los príncipes, levitas y sacerdotes la firmaron con un sello.",revisar,lfb oraciones
lfb_MLY_p159_s015,Zhishizha: ¿Esdrasga ñi shikʉndza awantka israelitandzina Jerusalénka dzʉnkʉwinkuma ukuandzinaga?,Preguntas: ¿Qué les enseñó Esdras a los israelitas que se reunieron en Jerusalén?,aprobado,lfb oraciones
lfb_MLY_p159_s016,¿Ñi nekʉnka dziguakantka gunamandzinaga?,¿Qué prometió el pueblo?,aprobado,lfb oraciones
lfb_MLY_p159_s017,"Esdras 7:1-28; 8:21-23, 31, 32; 9:1-10:19; Nehemías 8:1-18; 9:1-38.","Esdras 7:1-28; 8:21-23, 31, 32; 9:1-10:19; Nehemías 8:1-18; 9:1-38. “¡Felices los que oyen",revisar,lfb oraciones
lfb_MLY_p160_s001,Murallandzina Jerusalénzhe,Las murallas de Jerusalén,aprobado,lfb oraciones
lfb_MLY_p160_s002,"Nehemías nanantka israelita na kuaga nanantka Susa, Persianzhe ciudad nukueku.","Volvamos atrás unos años. Nehemías era un israelita que vivía en Susa, una ciudad de Persia.",revisar,lfb oraciones
